tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,field_10,totpop19,pop24_16,NHW16,A20_34y16,College16,mdfami19,mdrent19,field_18,NHW00_19,A20_34y00_,College00_,mdfami00_1,mdrent00_1,field_24,scores_raw,score_0.02,score_0.5,score_0.97,pr_uz0217,pr_bf_1ft,pr_bf_025m,pr_bf_05mi
"36047028600",Bath Beach,"4984","3661",3544.000000000000000,"922",1279.000000000000000,"29500","724",,"5110",,,,,"40325","1473",,-0.292161168000000,-0.229168276000000,0.120233059000000,0.366949153000000,1.034530387000000,"0",-0.784727080000000,0.079167100000000,-0.712292830000000,-1.478534160000000,"0","0","0","0"
"36047028700",Stuyvesant Heights,"2796","1565",168.000000000000000,"731",106.000000000000000,"17850","417",,"3093",,,,,"40969","1257",,3.369220821000000,-0.350045976000000,4.944073349000000,1.295182073000000,2.014388489000000,"0",2.681873600000000,3.561366200000000,2.811342600000000,2.071479500000000,"1","0","0","1"
"36047028800",Bensonhurst West,"3502","2347",2019.000000000000000,"779",452.000000000000000,"36467","721",,"3836",,,,,"55625","1456",,-0.285120087000000,-0.300984123000000,0.603687008000000,0.525351688000000,1.019417476000000,"0",-0.331521030000000,0.354768100000000,-0.401600770000000,-1.145414010000000,"0","0","0","1"
"36047028900",Stuyvesant Heights,"3392","1909",46.000000000000000,"720",168.000000000000000,"23045","552",,"3619",,,,,"44313","1180",,14.322416710000001,-0.101795309000000,1.655613890000000,0.922889998000000,1.137681159000000,"0",2.013952400000000,3.260827600000000,2.475184900000000,1.745777700000000,"1","0","1","1"
"36047029000",Bensonhurst West,"3802","2659",2701.000000000000000,"802",671.000000000000000,"32689","750",,"3580",,,,,"44318","1380",,-0.108240896000000,-0.334129411000000,0.574815376000000,0.355746581000000,0.840000000000000,"0",-0.535971220000000,0.214539300000000,-0.536481560000000,-1.290971840000000,"0","0","0","1"
"36047029100",Stuyvesant Heights,"2842","1555",44.500000000000000,"649",151.000000000000000,"30489","620",,"2991",,,,,"80526","1472",,14.928925350000000,-0.102002979000000,4.713688527000000,1.641149267000000,1.374193548000000,"0",3.403758100000000,4.024148900000000,3.280047700000000,2.534831500000000,"1","0","0","1"
"36047029200",Bath Beach,"2332","1678",1610.000000000000000,"517",446.000000000000000,"26733","688",,"3033",,,,,"49145","1577",,-0.294162556000000,-0.185645201000000,0.142969932000000,0.838364568000000,1.292151163000000,"0",-0.257877530000000,0.405991400000000,-0.369292090000000,-1.144916210000000,"0","0","0","0"
"36047029300",Stuyvesant Heights,"3324","2019",36.000000000000000,"676",221.000000000000000,"30595","421",,"3437",,,,,"42238","970",,17.482785369999998,-0.090177291000000,2.330227219000000,0.380552378000000,1.304038005000000,"0",2.050372600000000,3.176552200000000,2.404591300000000,1.679595900000000,"1","0","0","1"
"36047029400",Bensonhurst West,"2278","1796",1540.000000000000000,"335",356.000000000000000,"52254","735",,"2474",,,,,"57895","1404",,-0.136622957000000,-0.217707743000000,-0.001630440000000,0.107953458000000,0.910204082000000,"0",-1.130090390000000,-0.243312940000000,-1.031283010000000,-1.818472860000000,"0","0","0","0"
"36047029500",Stuyvesant Heights,"3819","2449",16.000000000000000,"842",510.000000000000000,"37661","648",,"4160",,,,,"60881","1433",,54.368614780000001,-0.049127535000000,2.094297229000000,0.616552933000000,1.211419753000000,"0",2.576956200000000,3.309907300000000,2.556906700000000,1.804213700000000,"1","0","0","1"
"36047029600",Bensonhurst West,"5343","3900",3872.000000000000000,"1093",826.000000000000000,"43894","737",,"5849",,,,,"56250","1597",,-0.245993700000000,-0.416795702000000,0.909922931000000,0.281496332000000,1.166892809000000,"0",-0.421353840000000,0.163870400000000,-0.560103960000000,-1.276333130000000,"0","0","1","1"
"36047029700",Crown Heights North,"3271","2189",126.000000000000000,"665",487.000000000000000,"35819","687",,"4253",,,,,"70556","1706",,3.132408869000000,-0.182679011000000,1.372062528000000,0.969792568000000,1.483260553000000,"0",1.442020500000000,2.570942800000000,1.814309000000000,1.075579200000000,"1","0","0","1"
"36047029800",Bensonhurst East,"3433","2417",2437.000000000000000,"824",497.000000000000000,"43393","740",,"3794",,,,,"55060","1497",,-0.410009736000000,-0.468087066000000,0.336337477000000,0.268868251000000,1.022972973000000,"0",-1.101485680000000,-0.216175100000000,-1.001867280000000,-1.749171300000000,"0","0","1","1"
"36047029900",Crown Heights North,"1606","962",30.000000000000000,"258",42.000000000000000,"22625","550",,"2941",,,,,"50144","1242",,4.114881560000000,-0.198732699000000,4.122682599000000,1.216309392000000,1.258181818000000,"0",2.474073200000000,3.099511500000000,2.400538000000000,1.673236200000000,"1","1","1","1"
"36047030000",Bensonhurst East,"3627","2581",2151.000000000000000,"802",518.000000000000000,"42639","768",,"4207",,,,,"52663","1406",,-0.489372663000000,-0.329891340000000,0.279886987000000,0.235089941000000,0.830729167000000,"0",-1.100409420000000,-0.220009890000000,-0.996874400000000,-1.748694030000000,"0","0","0","0"
"36047030100",Ocean Hill,"2619","1540",10.000000000000000,"603",154.000000000000000,"32114","645",,"2963",,,,,"49196","1313",,18.180661489999999,-0.458708259000000,2.151051277000000,0.531917544000000,1.035658915000000,"0",1.497881900000000,2.498009800000000,1.755964800000000,1.048694000000000,"0","0","1","1"
"36047030200",Bensonhurst East,"3742","2717",2387.000000000000000,"752",461.000000000000000,"51331","697",,"4448",,,,,"65000","1361",,-0.405431813000000,-0.369668893000000,0.846794582000000,0.266291325000000,0.952654232000000,"0",-0.581646850000000,0.112099100000000,-0.666281190000000,-1.446954410000000,"0","0","0","0"
"36047030300",Ocean Hill,"3409","1729",12.000000000000000,"630",144.000000000000000,"19911","504",,"4914",,,,,"38571","926",,11.949667620000000,-0.400176367000000,1.962814577000000,0.937170408000000,0.837301587000000,"0",1.555281500000000,2.388698000000000,1.633143700000000,0.870199400000000,"0","0","1","1"
"36047030400",Bensonhurst East,"3972","2880",2530.000000000000000,"761",653.000000000000000,"41275","720",,"4189",,,,,"41017","1160",,-0.359872884000000,-0.269120144000000,0.213925336000000,-0.006250757000000,0.611111111000000,"0",-1.356897930000000,-0.367708030000000,-1.163884170000000,-1.912133780000000,"0","0","0","0"
"36047030500",Crown Heights North,"4691","2909",160.000000000000000,"1158",351.000000000000000,"29857","673",,"6528",,,,,"85985","2038",,13.892918959999999,0.129055071000000,6.323136190000000,1.879894162000000,2.028231798000000,"0",4.217464800000000,4.161417800000000,3.414006300000000,2.632850100000000,"1","1","1","1"
"36047030600",Gravesend,"1893","1301",1244.000000000000000,"286",207.000000000000000,"45288","746",,"1736",,,,,"50833","1201",,-0.322420892000000,-0.127418952000000,0.580344620000000,0.122438615000000,0.609919571000000,"0",-0.707319150000000,0.042107500000000,-0.698086280000000,-1.440499510000000,"0","0","0","0"
"36047030700",Crown Heights North,"3913","2156",5.000000000000000,"914",85.000000000000000,"11400","242",,"5954",,,,,"24502","743",,62.748908299999997,-0.324907441000000,3.515386591000000,1.149298246000000,2.070247934000000,"0",3.366279500000000,3.546548900000000,2.835767500000000,2.092763500000000,"0","0","1","1"
"36047030800",Gravesend,"1678","1254",1299.000000000000000,"356",195.000000000000000,"38792","593",,"1980",,,,,"47461","1014",,-0.063798104000000,-0.425374532000000,1.138243978000000,0.223473912000000,0.709949410000000,"0",-0.483143350000000,0.274299400000000,-0.448134030000000,-1.193662570000000,"0","0","0","0"
"36047030900",Crown Heights North,"1410","818",10.500000000000000,"276",27.000000000000000,"28922","374",,"2405",,,,,"46309","1193",,7.487080487000000,-0.259366055000000,7.338184338000000,0.601168661000000,2.189839572000000,"0",3.102133500000000,3.604343000000000,2.859423700000000,2.103797600000000,"0","0","0","1"
"36047031100",Crown Heights North,"2692","1744",9.000000000000000,"544",120.000000000000000,"27820","549",,"2924",,,,,"37014","1135",,28.154126770000001,0.301430353000000,4.002234382000000,0.330481668000000,1.067395264000000,,2.926375700000000,3.464276800000000,2.717646400000000,1.955836100000000,"0","0","1","1"
"36047031300",Crown Heights North,"4782","3178",141.000000000000000,"953",327.000000000000000,"26158","551",,"5055",,,,,"51818","1227",,4.998004925000000,-0.254550418000000,3.776257498000000,0.980961847000000,1.226860254000000,"0",2.237859600000000,3.136058400000000,2.392910400000000,1.669350900000000,"0","0","1","1"
"36047031400",Gravesend,"4512","3435",3567.000000000000000,"853",714.000000000000000,"41196","568",,"4978",,,,,"80439","1232",,-0.123342032000000,-0.392476957000000,0.596969523000000,0.952592485000000,1.169014085000000,"0",-0.046427740000000,0.609764500000000,-0.178087780000000,-0.986117170000000,"0","0","0","0"
"36047031500",Crown Heights North,"5371","3445",56.000000000000000,"1424",380.000000000000000,"27600","639",,"4970",,,,,"63313","1469",,37.113412619999998,0.117621459000000,5.296406862000000,1.293949275000000,1.298904538000000,,3.880326900000000,4.317399600000000,3.560261500000000,2.745412300000000,"1","0","1","1"
"36047031701",Crown Heights North,"3673","2209",15.000000000000000,"877",340.000000000000000,"31064","602",,"3805",,,,,"78750","1477",,82.080911080000007,-0.009023715000000,2.517698848000000,1.535088849000000,1.453488372000000,"0",3.542662500000000,3.933948700000000,3.221403700000000,2.434103100000000,"1","0","0","1"
"36047031702",Crown Heights North,"3599","2169",74.000000000000000,"862",261.000000000000000,"32831","665",,"3315",,,,,"78355","1699",,16.913574659999998,0.074810763000000,4.994069682000000,1.386616308000000,1.554887218000000,"0",3.631329100000000,3.718105100000000,2.985063900000000,2.209920400000000,"1","0","0","1"
"36047031900",Crown Heights South,"3840","2395",690.000000000000000,"755",647.000000000000000,"36875","630",,"3141",,,,,"55357","1324",,1.576194233000000,-0.299109618000000,0.781848189000000,0.501206780000000,1.101587302000000,"0",0.304526200000000,1.287565000000000,0.519197400000000,-0.209657960000000,"0","0","0","0"
"36047032100",Crown Heights South,"5612","3428",105.000000000000000,"1198",431.000000000000000,"30737","641",,"5488",,,,,"57574","1631",,11.232181040000000,0.039668884000000,3.209009490000000,0.873117090000000,1.544461778000000,"0",2.744410600000000,3.247327900000000,2.503202700000000,1.728081300000000,"0","0","0","0"
"36047032300",Crown Heights South,"3763","2410",33.000000000000000,"849",415.000000000000000,"32090","609",,"3506",,,,,"77645","1511",,31.134038619999998,-0.115861955000000,2.031110867000000,1.419601122000000,1.481116585000000,"0",2.841385300000000,3.417048500000000,2.653072800000000,1.900180300000000,"0","0","0","0"
"36047032500",Crown Heights South,"6641","4061",17.000000000000000,"1507",491.000000000000000,"30596","623",,"6076",,,,,"51721","1404",,37.576075590000002,-0.154672752000000,2.112012941000000,0.690449732000000,1.253611557000000,"0",2.396578800000000,3.083213100000000,2.317186900000000,1.542598400000000,"0","0","0","0"
"36047032600",Seagate-Coney Island,"7247","3905",768.000000000000000,"1502",276.000000000000000,"16620","406",,"6730",,,,,"23470","592",,1.101762359000000,-0.458006957000000,2.058793634000000,0.412154031000000,0.458128079000000,"0",0.220488300000000,0.902596700000000,0.152665500000000,-0.602210720000000,"0","0","0","0"
"36047032700",Prospect Lefferts Gardens-Wingate,"3974","2528",98.000000000000000,"995",396.000000000000000,"41944","644",,"2544",,,,,"55795","1277",,8.898657104000000,-0.398780064000000,2.779036434000000,0.330226016000000,0.982919255000000,"0",1.374933700000000,2.374141700000000,1.634845000000000,0.909491400000000,"0","0","0","0"
"36047032800",Seagate-Coney Island,"3198","1819",212.000000000000000,"601",309.000000000000000,"32264","346",,"2688",,,,,"41353","1035",,1.553434552000000,-0.494436975000000,0.763421752000000,0.281707166000000,1.991329480000000,"0",0.098284200000000,0.898343500000000,0.101746300000000,-0.692605880000000,"0","0","0","0"
"36047032900",Prospect Lefferts Gardens-Wingate,"5856","3700",763.000000000000000,"1201",421.000000000000000,"29932","643",,"6105",,,,,"44922","1336",,2.051129480000000,-0.289480988000000,1.656634782000000,0.500801817000000,1.077760498000000,"0",0.847463100000000,1.821961500000000,1.084214500000000,0.375481400000000,"0","0","0","0"
"36047033000",Seagate-Coney Island,"5288","2809",696.000000000000000,"914",335.000000000000000,"23094","449",,"5006",,,,,"22933","788",,1.130877430000000,-0.225841681000000,0.907704784000000,-0.006971508000000,0.755011136000000,"0",-0.228310060000000,0.637766500000000,-0.151227300000000,-0.959862870000000,"0","0","0","0"
"36047033100",Crown Heights South,"4725","2439",2345.000000000000000,"1299",415.000000000000000,"29009","607",,"4058",,,,,"40216","1391",,0.288996123000000,-0.327710666000000,1.140751275000000,0.386328381000000,1.291598023000000,"0",0.200041800000000,1.014202400000000,0.282329600000000,-0.437549400000000,"0","0","0","0"
"36047033300",Crown Heights South,"4491","2199",2539.000000000000000,"851",587.000000000000000,"40871","771",,"4547",,,,,"49444","1330",,0.296554311000000,-0.477740647000000,0.176135003000000,0.209757530000000,0.725032425000000,"0",-1.166848150000000,0.128827800000000,-0.720588760000000,-1.492011400000000,"0","0","0","0"
"36047033500",Crown Heights South,"2975","1850",1083.000000000000000,"596",554.000000000000000,"38717","762",,"3034",,,,,"68036","1434",,0.946620967000000,-0.171304633000000,0.182328318000000,0.757264251000000,0.881889764000000,"0",-0.039719210000000,0.855862100000000,0.049330700000000,-0.726073000000000,"0","0","0","0"
"36047033600",Seagate-Coney Island,"907","566",720.000000000000000,"157",160.000000000000000,"42292","624",,"4443",,,,,"82850","1616",,0.036300860000000,-0.441749779000000,1.017171675000000,0.958999338000000,1.589743590000000,"0",0.373275600000000,1.059270800000000,0.286127900000000,-0.493707480000000,"0","0","0","0"
"36047033700",Crown Heights North,"4541","2499",1292.000000000000000,"1318",496.000000000000000,"35965","708",,"3856",,,,,"54006","1474",,0.522188492000000,-0.505826011000000,1.376659019000000,0.501626581000000,1.081920904000000,"0",0.093182400000000,1.188379900000000,0.386472300000000,-0.392898270000000,"0","0","0","0"
"36047033900",Crown Heights North,"4704","3062",26.000000000000000,"1154",481.000000000000000,"44063","620",,"4538",,,,,"40417","1204",,35.599247380000001,-0.390155383000000,1.551581517000000,-0.082745160000000,0.941935484000000,"0",0.977425500000000,2.027445400000000,1.290967900000000,0.566332500000000,"0","0","0","0"
"36047034000",Seagate-Coney Island,"2641","1834",987.000000000000000,"280",146.000000000000000,"18040","271",,"2050",,,,,"21224","516",,0.253050634000000,-0.319439024000000,2.608984297000000,0.176496674000000,0.904059041000000,"0",0.467841600000000,1.163110000000000,0.378185900000000,-0.429593990000000,"0","0","0","0"
"36047034100",Crown Heights North,"2649","1827",63.000000000000000,"582",260.000000000000000,"39559","606",,"3056",,,,,"51250","1313",,8.025928695999999,-0.228560007000000,1.690473973000000,0.295533254000000,1.166666667000000,"0",1.228473200000000,2.458514100000000,1.690202900000000,0.936694500000000,"0","0","0","1"
"36047034200",Seagate-Coney Island,"7299","4336",1221.000000000000000,"1239",519.000000000000000,"14883","291",,"6064",,,,,"17932","469",,1.445768073000000,-0.376143839000000,1.514004758000000,0.204864611000000,0.611683849000000,"0",0.088364000000000,0.886467700000000,0.108123600000000,-0.655006140000000,"0","0","0","0"
"36047034300",Crown Heights North,"5434","3119",33.000000000000000,"1099",298.000000000000000,"23265","309",,"5163",,,,,"33385","779",,22.090967780000000,-0.307943922000000,1.906705820000000,0.434988180000000,1.521035599000000,"0",1.829299300000000,2.610483900000000,1.877018600000000,1.143233500000000,"0","0","0","1"
"36047034500",Crown Heights North,"2489","1592",21.000000000000000,"538",130.000000000000000,"39609","654",,"3108",,,,,"44483","1375",,18.220077220000000,-0.128834092000000,3.028823879000000,0.123052842000000,1.102446483000000,"0",1.928749300000000,2.562423100000000,1.862930000000000,1.170822600000000,"0","0","0","1"
"36047034700",Crown Heights North,"3135","1690",26.000000000000000,"787",121.000000000000000,"16667","510",,"3350",,,,,"43849","1184",,4.111021814000000,-0.416036716000000,5.921981004000000,1.630887382000000,1.321568627000000,"0",2.745198200000000,3.048437200000000,2.337731000000000,1.561184900000000,"0","0","0","1"
"36047034800",Seagate-Coney Island,"1563","940",683.000000000000000,"460",138.000000000000000,"29582","735",,"2885",,,,,"54405","1684",,-0.305934416000000,-0.463808304000000,0.974704242000000,0.839125144000000,1.291156463000000,"0",-0.026938740000000,0.561117600000000,-0.128931500000000,-0.827499480000000,"0","0","0","0"
"36047034900",Crown Heights North,"5572","3215",189.000000000000000,"1300",319.000000000000000,"29329","618",,"6145",,,,,"41061","1288",,1.878582407000000,-0.383843650000000,1.325154635000000,0.400013638000000,1.084142395000000,"0",0.448303000000000,1.434417700000000,0.647088400000000,-0.123143760000000,"0","0","0","0"
"36047035000",West Brighton,"4032","2998",3515.000000000000000,"674",694.000000000000000,"33286","565",,"3124",,,,,"42102","1142",,0.112568597000000,-0.541524030000000,1.103355264000000,0.264856096000000,1.021238938000000,"0",-0.470939270000000,0.403725300000000,-0.420438210000000,-1.247877710000000,"0","0","0","0"
"36047035100",Crown Heights North,"5104","2915",752.000000000000000,"1231",461.000000000000000,"29744","601",,"4650",,,,,"44624","1216",,0.646451613000000,-0.378210739000000,0.778596319000000,0.500268962000000,1.023294509000000,"0",-0.022118170000000,1.132752000000000,0.321692400000000,-0.437576770000000,"0","0","0","0"
"36047035200",Seagate-Coney Island,"530","497",320.000000000000000,"18",79.000000000000000,"12256","234",,"1254",,,,,"14167","300",,0.129261364000000,0.387161085000000,0.588940706000000,0.155923629000000,0.282051282000000,"0",-0.214585890000000,0.479057300000000,-0.208915340000000,-0.877352500000000,"1","0","1","1"
"36047035300",Crown Heights North,"5558","3014",677.000000000000000,"1350",289.000000000000000,"25652","572",,"5407",,,,,"47321","1340",,1.013339566000000,-0.300534150000000,2.677772566000000,0.844729456000000,1.342657343000000,"0",1.405494300000000,1.856450300000000,1.143526500000000,0.425915400000000,"0","0","0","0"
"36047035400",West Brighton,"5575","4653",5201.000000000000000,"636",1502.000000000000000,"37236","518",,"5765",,,,,"50599","973",,0.041787948000000,-0.142126364000000,0.684920251000000,0.358873134000000,0.878378378000000,"0",-0.125398960000000,0.432956300000000,-0.251760420000000,-0.958166010000000,"0","0","0","1"
"36047035500",Crown Heights South,"5321","3058",490.000000000000000,"1238",287.000000000000000,"32586","651",,"5631",,,,,"51875","1308",,1.325728203000000,-0.496414523000000,1.663632814000000,0.591941324000000,1.009216590000000,"0",0.446376000000000,1.065147300000000,0.385499000000000,-0.302024210000000,"0","0","0","0"
"36047035601",West Brighton,"2195","1828",2054.000000000000000,"282",584.000000000000000,"42111","532",,"2834",,,,,"32111","887",,-0.030902747000000,-0.096507956000000,1.164422231000000,-0.237467645000000,0.667293233000000,"0",-0.578516350000000,0.330745700000000,-0.466255250000000,-1.263018470000000,"0","0","0","1"
"36047035602",West Brighton,"5969","4971",5584.000000000000000,"777",1588.000000000000000,"42111","532",,"5529",,,,,"45163","1296",,-0.013026878000000,-0.065051875000000,0.632967322000000,0.072475125000000,1.436090226000000,,-0.141420310000000,0.569868700000000,-0.164206070000000,-0.911141610000000,"0","0","1","0"
"36047035700",Crown Heights North,"2407","1282",22.000000000000000,"566",82.000000000000000,"19125","482",,"2328",,,,,"30495","1069",,4.122676507000001,-0.421097289000000,2.038759324000000,0.594509804000000,1.217842324000000,"0",1.133776900000000,1.793384700000000,1.084030100000000,0.343248700000000,"0","0","0","0"
"36047035900",Crown Heights North,"5268","2830",81.000000000000000,"1155",135.000000000000000,"20202","583",,"5593",,,,,"32326","1146",,3.174556820000000,-0.265767429000000,1.895444703000000,0.600138600000000,0.965694683000000,"0",1.128172300000000,2.022825500000000,1.288198100000000,0.556447000000000,"0","0","0","1"
"36047036001",Brighton Beach,"3464","2842",3158.000000000000000,"475",1029.000000000000000,"27819","597",,"3155",,,,,"25265","968",,0.010327104000000,-0.250920010000000,0.342282061000000,-0.091807757000000,0.621440536000000,,-1.137817380000000,-0.101383910000000,-0.925567080000000,-1.712065980000000,"0","0","1","0"
"36047036002",Brighton Beach,"4230","3575",3900.000000000000000,"560",1039.000000000000000,"18201","576",,"4074",,,,,"16073","635",,-0.016019033000000,-0.210235641000000,0.736815024000000,-0.116916653000000,0.102430556000000,"0",-1.164291160000000,-0.132358650000000,-0.926981590000000,-1.687265040000000,"0","0","1","1"
"36047036100",Ocean Hill,"2640","1461",151.000000000000000,"520",85.000000000000000,"24018","426",,"2787",,,,,"25694","987",,0.831778099000000,-0.369928376000000,1.741467739000000,0.069780998000000,1.316901408000000,"0",0.274677200000000,1.331200900000000,0.506068500000000,-0.286294400000000,"0","0","0","0"
"36047036200",Brighton Beach,"4977","3109",1596.000000000000000,"1359",386.000000000000000,"21774","596",,"3855",,,,,"42670","1441",,0.694706123000000,-0.617231141000000,2.672470313000000,0.959676679000000,1.417785235000000,"0",0.844952100000000,1.179056300000000,0.438903900000000,-0.337142520000000,"0","1","1","1"
"36047036300",Ocean Hill,"3594","1734",10.000000000000000,"640",163.000000000000000,"14375","408",,"5044",,,,,"34063","1203",,15.744448849999999,-0.564372894000000,1.238130221000000,1.369600000000000,1.948529412000000,"0",1.662121100000000,2.175716000000000,1.473783600000000,0.765152500000000,"0","0","0","1"
"36047036400",Brighton Beach,"2711","1781",1189.000000000000000,"601",458.000000000000000,"26042","693",,"2443",,,,,"59712","1423",,0.527822408000000,-0.434735258000000,1.030413962000000,1.292911451000000,1.053391053000000,"0",0.518808200000000,1.108199000000000,0.343851200000000,-0.460942730000000,"0","0","1","1"
